TimeElapsed,gpsLock,TimeLocal,Lat,Long,Alt,RoC,GndSpd,GndCrs,Acc,nSats,ExtTemp,BatTemp,IntTemp,Pres,PresAlt,PresRoC,BatVolt,BatCap,BatHeat,StateParachute,StateUpperCut,StateLowerCut
829.9,T,72924.0,4645.19141,-11818.50000,293.52,-0.02,0.09,157.5,1.28,19,7.40,10.68,19.16,97.89,291.07,-0.04,4.15,99.75,0.00,Wait,Wait,Wait
830.4,T,72924.5,4645.19141,-11818.50000,293.56,0.00,0.03,157.5,1.28,19,7.40,10.68,19.16,97.89,291.07,-0.03,4.15,99.75,0.00,Wait,Wait,Wait
830.9,T,72925.0,4645.19141,-11818.50000,293.64,-0.03,0.06,157.5,1.28,19,7.40,10.68,19.17,97.89,291.50,0.18,4.15,99.69,0.00,Wait,Wait,Wait
831.4,T,72925.5,4645.19141,-11818.50000,293.65,-0.01,0.02,157.5,1.29,19,7.41,10.68,19.16,97.89,291.16,-0.04,4.15,99.63,0.00,Wait,Wait,Wait
831.9,T,72926.0,4645.19141,-11818.50000,293.63,-0.03,0.03,157.5,1.29,19,7.41,10.68,19.17,97.89,291.59,0.19,4.15,99.63,0.00,Wait,Wait,Wait
832.4,T,72926.5,4645.19141,-11818.50000,293.63,0.04,0.07,157.5,1.30,20,7.41,10.68,19.17,97.90,290.98,-0.16,4.15,99.69,0.00,Wait,Wait,Wait
832.9,T,72927.0,4645.19141,-11818.50000,293.69,0.07,0.02,157.5,1.30,19,7.41,10.68,19.17,97.90,290.98,-0.12,4.15,99.52,0.00,Wait,Wait,Wait
833.4,T,72927.5,4645.19141,-11818.50000,293.67,-0.04,0.04,157.5,1.31,19,7.41,10.68,19.17,97.89,291.07,-0.04,4.15,99.63,0.00,Wait,Wait,Wait
833.9,T,72928.0,4645.19141,-11818.50000,293.65,-0.03,0.02,157.5,1.31,19,7.41,10.68,19.17,97.90,290.64,-0.25,4.15,99.63,0.00,Wait,Wait,Wait
834.4,T,72928.5,4645.19141,-11818.50000,293.68,0.03,0.03,157.5,1.31,19,7.41,10.68,19.17,97.90,290.73,-0.14,4.14,99.40,0.00,Wait,Wait,Wait
834.9,T,72929.0,4645.19092,-11818.50000,293.70,-0.01,0.01,157.5,1.31,19,7.41,10.68,19.17,97.90,290.30,-0.31,4.15,99.69,0.00,Wait,Wait,Wait
835.4,T,72929.5,4645.19092,-11818.50000,293.71,0.01,0.05,157.5,1.31,19,7.41,10.68,19.18,97.89,291.16,0.22,4.15,99.69,0.00,Wait,Wait,Wait
835.9,T,72930.0,4645.19092,-11818.50000,293.68,0.01,0.07,157.5,1.31,19,7.41,10.68,19.18,97.90,290.90,0.03,4.15,99.69,0.00,Wait,Wait,Wait
836.4,T,72930.5,4645.19092,-11818.50000,293.66,-0.00,0.07,157.5,1.31,19,7.41,10.68,19.18,97.90,290.38,-0.23,4.15,99.58,0.00,Wait,Wait,Wait
836.9,T,72931.0,4645.19092,-11818.50000,293.66,0.02,0.03,157.5,1.31,19,7.42,10.68,19.18,97.89,291.76,0.50,4.15,99.69,0.00,Wait,Wait,Wait
837.4,T,72931.5,4645.19092,-11818.50000,293.65,0.01,0.02,157.5,1.31,19,7.42,10.68,19.18,97.90,290.38,-0.33,4.15,99.69,0.00,Wait,Wait,Wait
837.9,T,72932.0,4645.19092,-11818.50000,293.65,0.01,0.02,157.5,1.38,19,7.42,10.68,19.19,97.90,290.81,-0.03,4.15,99.58,0.00,Wait,Wait,Wait
838.4,T,72932.5,4645.19092,-11818.50000,293.62,-0.02,0.05,157.5,1.38,19,7.42,10.68,19.18,97.90,290.81,-0.02,4.15,99.63,0.00,Wait,Wait,Wait
838.9,T,72933.0,4645.19092,-11818.50000,293.62,0.00,0.05,157.5,1.29,19,7.42,10.68,19.19,97.89,291.07,0.11,4.15,99.63,0.00,Wait,Wait,Wait
839.4,T,72933.5,4645.19092,-11818.50000,293.67,0.03,0.05,157.5,1.29,19,7.42,10.68,19.19,97.90,290.90,-0.01,4.15,99.63,0.00,Wait,Wait,Wait
839.9,T,72934.0,4645.19092,-11818.50000,293.66,-0.01,0.04,157.5,1.29,19,7.42,10.68,19.19,97.89,291.07,0.08,4.15,99.58,0.00,Wait,Wait,Wait
840.4,T,72934.5,4645.19092,-11818.50000,293.69,-0.04,0.04,157.5,1.29,19,7.42,10.68,19.19,97.90,290.47,-0.24,4.15,99.63,0.00,Wait,Wait,Wait
840.9,T,72935.0,4645.19092,-11818.50000,293.73,-0.03,0.05,157.5,1.29,19,7.42,10.68,19.19,97.90,290.73,-0.06,4.15,99.63,0.00,Wait,Wait,Wait
841.4,T,72935.5,4645.19092,-11818.50000,293.72,-0.03,0.03,157.5,1.29,19,7.42,10.68,19.19,97.90,290.64,-0.09,4.15,99.52,0.00,Wait,Wait,Wait
841.9,T,72936.0,4645.19092,-11818.50000,293.74,-0.05,0.01,157.5,1.29,19,7.42,10.68,19.20,97.90,290.81,0.02,4.15,99.58,0.00,Wait,Wait,Wait
842.4,T,72936.5,4645.19092,-11818.50000,293.82,-0.03,0.05,157.5,1.29,19,7.42,10.68,19.19,97.89,291.16,0.19,4.15,99.58,0.00,Wait,Wait,Wait
842.9,T,72937.0,4645.19092,-11818.50000,293.88,0.04,0.02,157.5,1.29,19,7.42,10.68,19.19,97.90,290.55,-0.14,4.15,99.69,0.00,Wait,Wait,Wait
843.4,T,72937.5,4645.19092,-11818.50000,293.88,-0.02,0.05,157.5,1.29,19,7.43,10.68,19.20,97.90,290.98,0.12,4.15,99.58,0.00,Wait,Wait,Wait
843.9,T,72938.0,4645.19092,-11818.50000,293.89,-0.01,0.03,157.5,1.29,19,7.43,10.68,19.20,97.90,290.81,0.00,4.15,99.63,0.00,Wait,Wait,Wait
844.4,T,72938.5,4645.19092,-11818.50000,293.86,-0.01,0.02,157.5,1.28,20,7.43,10.68,19.20,97.89,291.24,0.22,4.15,99.52,0.00,Wait,Wait,Wait
844.9,T,72939.0,4645.19092,-11818.50000,293.85,-0.02,0.02,157.5,1.28,19,7.43,10.68,19.20,97.89,291.16,0.12,4.15,99.58,0.00,Wait,Wait,Wait
845.4,T,72939.5,4645.19092,-11818.50000,293.85,-0.00,0.01,157.5,1.28,19,7.43,10.68,19.20,97.90,290.98,0.00,4.15,99.69,0.00,Wait,Wait,Wait
845.9,T,72940.0,4645.19092,-11818.50000,293.88,0.01,0.01,157.5,1.28,19,7.43,10.68,19.20,97.89,291.16,0.09,4.16,99.98,0.00,Wait,Wait,Wait
846.4,T,72940.5,4645.19092,-11818.50000,293.93,0.01,0.01,157.5,1.27,19,7.44,10.68,19.21,97.90,290.55,-0.24,4.15,99.81,0.00,Wait,Wait,Wait
846.9,T,72941.0,4645.19092,-11818.50000,294.00,-0.00,0.02,157.5,1.27,19,7.44,10.68,19.21,97.90,290.81,-0.06,4.15,99.58,0.00,Wait,Wait,Wait
847.4,T,72941.5,4645.19092,-11818.50000,294.03,-0.04,0.01,157.5,1.27,19,7.44,10.68,19.21,97.89,291.16,0.14,4.15,99.52,0.00,Wait,Wait,Wait
847.9,T,72942.0,4645.19092,-11818.50000,294.10,0.01,0.04,157.5,1.27,19,7.44,10.68,19.22,97.89,291.33,0.19,4.15,99.52,0.00,Wait,Wait,Wait
848.4,T,72942.5,4645.19092,-11818.50000,294.14,-0.03,0.03,157.5,1.27,19,7.44,10.68,19.21,97.90,290.55,-0.24,4.15,99.63,0.00,Wait,Wait,Wait
848.9,T,72943.0,4645.19092,-11818.50000,294.18,-0.00,0.03,157.5,1.27,19,7.45,10.68,19.21,97.90,290.90,-0.01,4.15,99.63,0.00,Wait,Wait,Wait
849.4,T,72943.5,4645.19092,-11818.50000,294.21,-0.00,0.03,157.5,1.28,19,7.45,10.68,19.21,97.89,291.16,0.12,4.15,99.63,0.00,Wait,Wait,Wait
849.9,T,72944.0,4645.19092,-11818.50000,294.29,0.09,0.04,157.5,1.28,19,7.45,10.68,19.22,97.90,290.47,-0.25,4.15,99.58,0.00,Wait,Wait,Wait
850.4,T,72944.5,4645.19092,-11818.50000,294.37,0.02,0.01,157.5,1.28,19,7.45,10.68,19.22,97.90,290.38,-0.23,4.15,99.63,0.00,Wait,Wait,Wait
850.9,T,72945.0,4645.19092,-11818.50000,294.40,-0.02,0.00,157.5,1.28,19,7.45,10.68,19.22,97.90,290.81,0.03,4.15,99.58,0.00,Wait,Wait,Wait
851.4,T,72945.5,4645.19092,-11818.50000,294.45,-0.02,0.01,157.5,1.29,19,7.46,10.68,19.22,97.90,290.64,-0.07,4.15,99.75,0.00,Wait,Wait,Wait
851.9,T,72946.0,4645.19092,-11818.50000,294.44,-0.04,0.03,157.5,1.29,19,7.46,10.68,19.22,97.90,290.64,-0.05,4.15,99.63,0.00,Wait,Wait,Wait
852.4,T,72946.5,4645.19141,-11818.50000,294.46,-0.05,0.07,157.5,1.29,19,7.46,10.68,19.22,97.90,290.90,0.09,4.15,99.81,0.00,Wait,Wait,Wait
852.9,T,72947.0,4645.19141,-11818.50000,294.48,0.02,0.00,157.5,1.29,19,7.46,10.68,19.22,97.90,290.98,0.11,4.15,99.58,0.00,Wait,Wait,Wait
853.4,T,72947.5,4645.19141,-11818.50000,294.47,-0.04,0.02,157.5,1.29,19,7.47,10.68,19.23,97.90,290.90,0.04,4.15,99.52,0.00,Wait,Wait,Wait
853.9,T,72948.0,4645.19141,-11818.50000,294.47,0.02,0.04,157.5,1.38,20,7.47,10.68,19.23,97.89,291.24,0.20,4.15,99.63,0.00,Wait,Wait,Wait
854.4,T,72948.5,4645.19141,-11818.50000,294.48,-0.02,0.03,157.5,1.38,20,7.47,10.68,19.23,97.90,290.73,-0.11,4.15,99.58,0.00,Wait,Wait,Wait
854.9,T,72949.0,4645.19141,-11818.50000,294.52,0.06,0.04,157.5,1.37,20,7.47,10.68,19.23,97.90,290.55,-0.16,4.14,99.40,0.00,Wait,Wait,Wait
855.4,T,72949.5,4645.19141,-11818.50000,294.53,0.05,0.02,157.5,1.37,20,7.48,10.69,19.23,97.89,291.07,0.15,4.14,99.46,0.00,Wait,Wait,Wait
855.9,T,72950.0,4645.19141,-11818.50000,294.54,0.01,0.04,157.5,1.37,20,7.48,10.68,19.23,97.89,291.16,0.15,4.15,99.63,0.00,Wait,Wait,Wait
856.4,T,72950.5,4645.19141,-11818.50000,294.54,-0.00,0.02,157.5,1.37,20,7.48,10.69,19.23,97.89,291.16,0.12,4.15,99.63,0.00,Wait,Wait,Wait
856.9,T,72951.0,4645.19141,-11818.50000,294.52,0.02,0.03,157.5,1.29,20,7.48,10.69,19.23,97.90,290.90,-0.04,4.15,99.58,0.00,Wait,Wait,Wait
857.4,T,72951.5,4645.19141,-11818.50000,294.52,0.02,0.01,157.5,1.29,20,7.49,10.68,19.24,97.90,290.81,-0.07,4.15,99.58,0.00,Wait,Wait,Wait
857.9,T,72952.0,4645.19141,-11818.50000,294.49,-0.00,0.02,157.5,1.29,20,7.49,10.69,19.24,97.89,291.16,0.12,4.14,99.46,0.00,Wait,Wait,Wait
858.4,T,72952.5,4645.19141,-11818.50000,294.44,-0.01,0.01,157.5,1.29,20,7.49,10.69,19.23,97.90,290.90,-0.04,4.15,99.63,0.00,Wait,Wait,Wait
858.9,T,72953.0,4645.19141,-11818.50000,294.39,0.01,0.02,157.5,1.29,20,7.50,10.68,19.24,97.90,290.73,-0.12,4.15,99.58,0.00,Wait,Wait,Wait
859.4,T,72953.5,4645.19141,-11818.50000,294.32,-0.02,0.01,157.5,1.29,20,7.50,10.68,19.24,97.89,291.50,0.31,4.15,99.81,0.00,Wait,Wait,Wait
859.9,T,72954.0,4645.19141,-11818.50098,294.30,-0.03,0.01,157.5,1.29,20,7.50,10.68,19.24,97.90,290.81,-0.11,4.15,99.58,0.00,Wait,Wait,Wait
860.4,T,72954.5,4645.19141,-11818.50098,294.24,-0.00,0.03,157.5,1.29,20,7.50,10.68,19.24,97.89,291.16,0.09,4.15,99.81,0.00,Wait,Wait,Wait
860.9,T,72955.0,4645.19141,-11818.50098,294.22,-0.00,0.03,157.5,1.30,20,7.50,10.68,19.25,97.89,291.07,0.03,4.14,99.46,0.00,Wait,Wait,Wait
861.4,T,72955.5,4645.19141,-11818.50098,294.17,-0.02,0.01,157.5,1.29,20,7.51,10.68,19.25,97.90,290.90,-0.07,4.15,99.63,0.00,Wait,Wait,Wait
861.9,T,72956.0,4645.19141,-11818.50098,294.15,-0.03,0.01,157.5,1.29,20,7.51,10.68,19.24,97.90,290.73,-0.14,4.15,99.69,0.00,Wait,Wait,Wait
862.4,T,72956.5,4645.19141,-11818.50098,294.08,-0.06,0.02,157.5,1.29,20,7.51,10.68,19.25,97.89,291.50,0.28,4.15,99.75,0.00,Wait,Wait,Wait
862.9,T,72957.0,4645.19141,-11818.50098,294.00,-0.03,0.01,157.5,1.29,20,7.51,10.68,19.25,97.89,291.16,0.05,4.15,99.52,0.00,Wait,Wait,Wait
863.4,T,72957.5,4645.19141,-11818.50098,293.92,-0.01,0.03,157.5,1.29,20,7.52,10.68,19.26,97.90,290.55,-0.28,4.15,99.63,0.00,Wait,Wait,Wait
863.9,T,72958.0,4645.19141,-11818.50098,293.82,0.01,0.03,157.5,1.29,20,7.52,10.68,19.25,97.89,291.76,0.39,4.15,99.58,0.00,Wait,Wait,Wait
864.4,T,72958.5,4645.19141,-11818.50000,293.72,-0.01,0.01,157.5,1.29,20,7.53,10.68,19.25,97.90,290.98,-0.10,4.14,99.40,0.00,Wait,Wait,Wait
864.9,T,72959.0,4645.19141,-11818.50000,293.64,-0.00,0.02,157.5,1.29,20,7.53,10.68,19.26,97.90,290.47,-0.32,4.15,99.63,0.00,Wait,Wait,Wait
865.4,T,72959.5,4645.19141,-11818.50000,293.57,-0.05,0.03,157.5,1.28,20,7.53,10.68,19.26,97.90,290.47,-0.24,4.15,99.58,0.00,Wait,Wait,Wait
865.9,T,73000.0,4645.19141,-11818.50000,293.50,-0.02,0.02,157.5,1.27,20,7.54,10.68,19.26,97.89,291.16,0.17,4.15,99.69,0.00,Wait,Wait,Wait
866.4,T,73000.5,4645.19141,-11818.50000,293.42,-0.05,0.01,157.5,1.27,20,7.54,10.69,19.26,97.90,290.55,-0.17,4.15,99.58,0.00,Wait,Wait,Wait
866.9,T,73001.0,4645.19141,-11818.50000,293.37,-0.00,0.03,157.5,1.27,20,7.54,10.68,19.26,97.89,291.07,0.12,4.15,99.75,0.00,Wait,Wait,Wait
867.4,T,73001.5,4645.19141,-11818.50000,293.32,0.00,0.02,157.5,1.25,20,7.55,10.68,19.26,97.89,291.07,0.09,4.15,99.69,0.00,Wait,Wait,Wait
867.9,T,73002.0,4645.19141,-11818.50000,293.27,0.00,0.00,157.5,1.25,20,7.55,10.68,19.27,97.90,290.55,-0.20,4.14,99.46,0.00,Wait,Wait,Wait
868.4,T,73002.5,4645.19141,-11818.50000,293.21,-0.00,0.01,157.5,1.24,20,7.56,10.68,19.26,97.90,290.90,0.02,4.15,99.58,0.00,Wait,Wait,Wait
868.9,T,73003.0,4645.19141,-11818.50000,293.16,-0.01,0.05,157.5,1.24,20,7.56,10.68,19.27,97.89,291.67,0.39,4.15,99.75,0.00,Wait,Wait,Wait
869.4,T,73003.5,4645.19141,-11818.50000,293.14,-0.03,0.05,157.5,1.25,20,7.56,10.68,19.26,97.89,291.16,0.03,4.15,99.69,0.00,Wait,Wait,Wait
869.9,T,73004.0,4645.19141,-11818.50000,293.14,0.04,0.06,157.5,1.25,20,7.57,10.68,19.27,97.90,290.90,-0.11,4.15,99.69,0.00,Wait,Wait,Wait
870.4,T,73004.5,4645.19141,-11818.50098,293.16,0.01,0.27,215.4,1.26,20,7.57,10.68,19.27,97.90,290.98,-0.04,4.15,99.52,0.00,Wait,Wait,Wait
870.9,T,73005.0,4645.19141,-11818.50098,293.19,0.09,0.12,215.4,1.26,20,7.58,10.68,19.28,97.89,291.07,0.01,4.14,99.46,0.00,Wait,Wait,Wait
871.4,T,73005.5,4645.19141,-11818.50098,293.23,0.05,0.05,215.4,1.27,20,7.58,10.68,19.27,97.90,290.98,-0.04,4.15,99.58,0.00,Wait,Wait,Wait
871.9,T,73006.0,4645.19141,-11818.50098,293.14,-0.05,0.04,215.4,1.27,20,7.59,10.68,19.27,97.89,291.33,0.14,4.15,99.58,0.00,Wait,Wait,Wait
872.4,T,73006.5,4645.19141,-11818.50098,293.15,-0.10,0.10,215.4,1.34,20,7.60,10.68,19.27,97.90,290.55,-0.28,4.15,99.69,0.00,Wait,Wait,Wait
872.9,T,73007.0,4645.19141,-11818.50098,293.17,-0.01,0.04,215.4,1.35,20,7.60,10.68,19.27,97.89,291.07,0.03,4.15,99.58,0.00,Wait,Wait,Wait
873.4,T,73007.5,4645.19141,-11818.50098,293.19,0.01,0.09,215.4,1.35,20,7.61,10.68,19.27,97.89,291.07,0.03,4.15,99.69,0.00,Wait,Wait,Wait
873.9,T,73008.0,4645.19141,-11818.50098,293.26,0.01,0.06,215.4,1.34,20,7.61,10.68,19.28,97.90,290.90,-0.07,4.15,99.69,0.00,Wait,Wait,Wait
874.4,T,73008.5,4645.19141,-11818.50098,293.22,0.00,0.10,215.4,1.34,20,7.62,10.68,19.28,97.89,291.07,0.03,4.14,99.46,0.00,Wait,Wait,Wait
874.9,T,73009.0,4645.19141,-11818.50098,293.19,0.01,0.01,215.4,1.34,20,7.63,10.68,19.28,97.90,290.98,-0.02,4.15,99.58,0.00,Wait,Wait,Wait
875.4,T,73009.5,4645.19141,-11818.50098,293.47,0.01,0.03,215.4,1.34,20,7.64,10.68,19.28,97.89,291.50,0.25,4.15,99.75,0.00,Wait,Wait,Wait
875.9,T,73010.0,4645.19141,-11818.50098,293.52,0.03,0.02,215.4,1.34,20,7.65,10.68,19.29,97.90,290.98,-0.08,4.15,99.69,0.00,Wait,Wait,Wait
876.4,T,73010.5,4645.19141,-11818.50098,293.52,0.08,0.10,215.4,1.34,20,7.66,10.68,19.28,97.89,291.41,0.15,4.14,99.46,0.00,Wait,Wait,Wait
876.9,T,73011.0,4645.19141,-11818.50098,293.45,-0.01,0.05,215.4,1.33,20,7.66,10.68,19.28,97.90,290.98,-0.09,4.15,99.52,0.00,Wait,Wait,Wait
877.4,T,73011.5,4645.19141,-11818.50098,293.33,-0.06,0.13,215.4,1.33,20,7.68,10.68,19.28,97.89,291.07,-0.02,4.15,99.58,0.00,Wait,Wait,Wait
877.9,T,73012.0,4645.19141,-11818.50098,293.49,0.11,0.35,184.3,1.33,20,7.69,10.68,19.29,97.90,290.73,-0.19,4.15,99.52,0.00,Wait,Wait,Wait
878.4,T,73012.5,4645.19141,-11818.50098,293.61,-0.10,0.17,162.6,1.25,20,7.70,10.68,19.29,97.89,291.41,0.20,4.15,99.58,0.00,Wait,Wait,Wait
878.9,T,73013.0,4645.19141,-11818.50098,293.55,-0.02,0.12,162.6,1.25,20,7.71,10.68,19.29,97.90,290.90,-0.09,4.15,99.63,0.00,Wait,Wait,Wait
879.4,T,73013.5,4645.19141,-11818.50098,293.60,0.02,0.08,162.6,1.26,20,7.72,10.68,19.30,97.89,291.33,0.16,4.15,99.63,0.00,Wait,Wait,Wait
879.9,T,73014.0,4645.19141,-11818.50098,293.57,0.01,0.05,162.6,1.26,20,7.73,10.68,19.29,97.90,290.30,-0.39,4.15,99.81,0.00,Wait,Wait,Wait
880.4,F,73014.5,4645.19141,-11818.50098,293.58,0.01,0.05,162.6,2.02,0,7.74,10.68,19.30,97.90,290.73,-0.07,4.15,99.69,0.00,Wait,Wait,Wait
880.9,F,73015.0,4645.19141,-11818.50098,293.58,0.01,0.05,162.6,4.11,0,7.75,10.68,19.30,97.90,290.47,-0.18,4.15,99.87,0.00,Wait,Wait,Wait
881.4,T,73015.5,4645.19141,-11818.50098,293.26,-0.38,0.34,199.1,3.27,19,7.76,10.68,19.30,97.90,290.98,0.14,4.15,99.58,0.00,Wait,Wait,Wait
881.9,T,73016.0,4645.19141,-11818.50195,293.32,-0.02,0.03,199.1,2.86,20,7.78,10.68,19.30,97.89,291.33,0.27,4.15,99.63,0.00,Wait,Wait,Wait
882.4,T,73016.5,4645.19141,-11818.50195,293.34,-0.05,0.00,199.1,2.77,20,7.79,10.68,19.30,97.89,291.50,0.29,4.15,99.52,0.00,Wait,Wait,Wait
882.9,T,73017.0,4645.19141,-11818.50195,293.43,-0.09,0.03,199.1,2.59,20,7.80,10.68,19.30,97.89,291.16,0.05,4.15,99.63,0.00,Wait,Wait,Wait
883.4,T,73017.5,4645.19141,-11818.50293,293.35,-0.01,0.03,199.1,2.42,20,7.81,10.68,19.30,97.90,290.98,-0.05,4.15,99.69,0.00,Wait,Wait,Wait
883.9,T,73018.0,4645.19141,-11818.50293,293.43,0.02,0.03,199.1,2.33,20,7.83,10.68,19.31,97.90,290.30,-0.38,4.14,99.46,0.00,Wait,Wait,Wait
884.4,T,73018.5,4645.19141,-11818.50293,293.34,-0.05,0.02,199.1,2.25,20,7.84,10.68,19.31,97.89,291.41,0.29,4.15,99.69,0.00,Wait,Wait,Wait
884.9,T,73019.0,4645.19189,-11818.50293,293.23,0.01,0.04,199.1,2.16,20,7.85,10.68,19.30,97.90,290.81,-0.07,4.15,99.63,0.00,Wait,Wait,Wait
885.4,T,73019.5,4645.19141,-11818.50293,293.32,0.00,0.02,199.1,2.02,20,7.86,10.68,19.31,97.89,291.24,0.17,4.15,99.58,0.00,Wait,Wait,Wait
885.9,T,73020.0,4645.19141,-11818.50293,293.33,0.01,0.01,199.1,2.02,20,7.88,10.68,19.31,97.90,290.90,-0.04,4.14,99.46,0.00,Wait,Wait,Wait
886.4,T,73020.5,4645.19141,-11818.50293,293.34,-0.04,0.05,199.1,1.94,20,7.89,10.69,19.31,97.89,291.50,0.27,4.15,99.63,0.00,Wait,Wait,Wait
886.9,T,73021.0,4645.19141,-11818.50195,293.38,-0.06,0.02,199.1,1.86,20,7.90,10.69,19.32,97.90,290.81,-0.13,4.15,99.58,0.00,Wait,Wait,Wait
887.4,T,73021.5,4645.19141,-11818.50195,293.51,0.02,0.04,199.1,1.86,20,7.91,10.69,19.31,97.90,290.73,-0.14,4.15,99.58,0.00,Wait,Wait,Wait
887.9,T,73022.0,4645.19141,-11818.50195,293.56,-0.04,0.07,199.1,1.86,20,7.92,10.69,19.31,97.90,290.98,0.02,4.15,99.63,0.00,Wait,Wait,Wait
888.4,T,73022.5,4645.19141,-11818.50195,293.58,-0.02,0.03,199.1,1.78,20,7.93,10.69,19.32,97.89,291.16,0.10,4.15,99.63,0.00,Wait,Wait,Wait
888.9,T,73023.0,4645.19141,-11818.50195,293.60,0.02,0.02,199.1,1.78,20,7.94,10.69,19.31,97.89,291.16,0.08,4.15,99.58,0.00,Wait,Wait,Wait
889.4,T,73023.5,4645.19141,-11818.50195,293.63,-0.00,0.01,199.1,1.78,20,7.95,10.69,19.32,97.90,290.73,-0.17,4.15,99.58,0.00,Wait,Wait,Wait
889.9,T,73024.0,4645.19141,-11818.50195,293.80,0.05,0.00,199.1,1.70,20,7.96,10.69,19.32,97.90,290.90,-0.04,4.15,99.58,0.00,Wait,Wait,Wait
890.4,T,73024.5,4645.19141,-11818.50195,293.96,0.02,0.02,199.1,1.70,20,7.97,10.69,19.32,97.89,291.41,0.23,4.15,99.58,0.00,Wait,Wait,Wait
890.9,T,73025.0,4645.19141,-11818.50195,294.14,-0.00,0.02,199.1,1.70,20,7.99,10.69,19.32,97.89,291.07,0.01,4.15,99.58,0.00,Wait,Wait,Wait
891.4,T,73025.5,4645.19141,-11818.50195,294.23,-0.00,0.05,199.1,1.63,20,7.99,10.69,19.33,97.89,291.50,0.23,4.15,99.58,0.00,Wait,Wait,Wait
891.9,T,73026.0,4645.19141,-11818.50195,294.35,0.01,0.06,199.1,1.63,20,8.00,10.69,19.33,97.90,290.81,-0.18,4.15,99.69,0.00,Wait,Wait,Wait
892.4,T,73026.5,4645.19092,-11818.50195,294.43,0.01,0.02,199.1,1.63,20,8.01,10.69,19.33,97.90,290.47,-0.31,4.15,99.63,0.00,Wait,Wait,Wait
892.9,T,73027.0,4645.19092,-11818.50195,294.37,0.03,0.03,199.1,1.63,20,8.02,10.69,19.33,97.89,291.16,0.11,4.15,99.69,0.00,Wait,Wait,Wait
893.4,T,73027.5,4645.19092,-11818.50195,294.29,-0.04,0.02,199.1,1.63,19,8.03,10.69,19.33,97.90,290.73,-0.15,4.15,99.81,0.00,Wait,Wait,Wait
893.9,T,73028.0,4645.19092,-11818.50195,294.32,-0.01,0.03,199.1,1.56,20,8.04,10.69,19.33,97.90,290.55,-0.20,4.15,99.69,0.00,Wait,Wait,Wait
894.4,T,73028.5,4645.19092,-11818.50195,294.37,-0.00,0.01,199.1,1.56,20,8.05,10.69,19.33,97.89,291.16,0.15,4.15,99.63,0.00,Wait,Wait,Wait
894.9,T,73029.0,4645.19092,-11818.50195,294.42,-0.02,0.00,199.1,1.56,20,8.06,10.69,19.34,97.90,290.47,-0.22,4.14,99.46,0.00,Wait,Wait,Wait
895.4,T,73029.5,4645.19092,-11818.50293,294.45,0.02,0.02,199.1,1.56,20,8.07,10.69,19.33,97.89,291.16,0.19,4.15,99.58,0.00,Wait,Wait,Wait
895.9,T,73030.0,4645.19092,-11818.50293,294.46,-0.01,0.01,199.1,1.56,20,8.08,10.69,19.33,97.89,291.07,0.10,4.15,99.58,0.00,Wait,Wait,Wait
896.4,T,73030.5,4645.19092,-11818.50293,294.48,-0.04,0.04,199.1,1.56,20,8.09,10.69,19.34,97.90,290.64,-0.14,4.15,99.58,0.00,Wait,Wait,Wait
896.9,T,73031.0,4645.19092,-11818.50293,294.51,-0.01,0.01,199.1,1.56,20,8.10,10.69,19.34,97.90,290.21,-0.31,4.15,99.69,0.00,Wait,Wait,Wait
897.4,T,73031.5,4645.19092,-11818.50293,294.48,0.03,0.04,199.1,1.41,20,8.11,10.69,19.34,97.90,290.64,-0.01,4.15,99.63,0.00,Wait,Wait,Wait
897.9,T,73032.0,4645.19092,-11818.50293,294.42,-0.03,0.04,199.1,1.41,20,8.11,10.69,19.34,97.89,291.50,0.42,4.15,99.63,0.00,Wait,Wait,Wait
898.4,T,73032.5,4645.19092,-11818.50293,294.36,-0.08,0.02,199.1,1.41,20,8.12,10.69,19.35,97.90,290.47,-0.21,4.15,99.58,0.00,Wait,Wait,Wait
898.9,T,73033.0,4645.19092,-11818.50293,294.26,-0.05,0.01,199.1,1.41,20,8.13,10.69,19.34,97.90,290.90,0.05,4.15,99.58,0.00,Wait,Wait,Wait
899.4,T,73033.5,4645.19092,-11818.50293,294.21,-0.05,0.01,199.1,1.41,20,8.13,10.69,19.35,97.90,290.81,-0.00,4.15,99.63,0.00,Wait,Wait,Wait
899.9,T,73034.0,4645.19092,-11818.50293,294.15,-0.03,0.02,199.1,1.41,20,8.14,10.69,19.35,97.90,290.98,0.08,4.15,99.52,0.00,Wait,Wait,Wait
900.4,T,73034.5,4645.19092,-11818.50293,294.08,-0.00,0.02,199.1,1.41,20,8.15,10.69,19.35,97.89,291.33,0.24,4.15,99.58,0.00,Wait,Wait,Wait
900.9,T,73035.0,4645.19092,-11818.50293,294.00,-0.05,0.04,199.1,1.41,20,8.15,10.69,19.35,97.90,290.90,-0.03,4.15,99.81,0.00,Wait,Wait,Wait
901.4,T,73035.5,4645.19092,-11818.50293,293.95,0.00,0.08,199.1,1.41,20,8.16,10.69,19.35,97.90,290.90,-0.02,4.15,99.75,0.00,Wait,Wait,Wait
901.9,T,73036.0,4645.19092,-11818.50293,293.89,0.01,0.02,199.1,1.41,20,8.17,10.69,19.35,97.89,291.33,0.20,4.15,99.58,0.00,Wait,Wait,Wait
